"anger_0001.jpg","{u'time_used': 267, u'image_id': u'CjR7MFvpUqm+Uhw8jIyUvQ==', u'request_id': u'1563905553,416fa19d-4a89-4edf-95db-c74e84f27736', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 0.05, u'sadness': 0.0, u'disgust': 0.02, u'anger': 99.93, u'surprise': 0.0, u'fear': 0.0, u'happiness': 0.0}}, u'face_token': u'5cc431ef9c56e934cdcf418406026d8f', u'face_rectangle': {u'width': 320, u'top': 329, u'height': 320, u'left': 121}}]}"
"anger_0002.jpg","{u'time_used': 294, u'image_id': u'xy0P+EggLxnXWwdmfNtxHg==', u'request_id': u'1563905557,fd7856bf-4154-484b-aa91-a13d4c3a9ab5', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 5.583, u'sadness': 0.089, u'disgust': 1.347, u'anger': 92.326, u'surprise': 0.006, u'fear': 0.643, u'happiness': 0.006}}, u'face_token': u'07dcb00248b6e78abb135f0bfdbbf692', u'face_rectangle': {u'width': 333, u'top': 329, u'height': 333, u'left': 133}}]}"
"anger_0003.jpg","{u'time_used': 261, u'image_id': u'b53usLNCGO/EC0VCPH1vEg==', u'request_id': u'1563905560,47e875e2-d927-44f5-bed3-8b1126880951', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 0.001, u'sadness': 0.003, u'disgust': 0.0, u'anger': 99.994, u'surprise': 0.0, u'fear': 0.002, u'happiness': 0.0}}, u'face_token': u'704b0c08840c6632518db46a55735529', u'face_rectangle': {u'width': 311, u'top': 344, u'height': 311, u'left': 137}}]}"
"anger_0004.jpg","{u'time_used': 330, u'image_id': u'Mzpd1kvs9vVutM4Fh+Ribw==', u'request_id': u'1563905564,d937c400-c08c-4a1a-a7bc-bc47387788e1', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 6.734, u'sadness': 0.015, u'disgust': 0.053, u'anger': 93.137, u'surprise': 0.003, u'fear': 0.056, u'happiness': 0.003}}, u'face_token': u'9fd2c13c8f4491f24fc490f2a48ef577', u'face_rectangle': {u'width': 314, u'top': 337, u'height': 314, u'left': 132}}]}"
"anger_0005.jpg","{u'time_used': 299, u'image_id': u'IceUixj6mf99o2O/HtbQrw==', u'request_id': u'1563905568,7bd0b794-7c38-45a8-be17-6f0c9cc390eb', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 4.509, u'sadness': 87.999, u'disgust': 6.272, u'anger': 0.529, u'surprise': 0.024, u'fear': 0.642, u'happiness': 0.024}}, u'face_token': u'c7b7dcc6917c769dc70f3fcc84ff0eec', u'face_rectangle': {u'width': 351, u'top': 320, u'height': 351, u'left': 95}}]}"
"anger_0006.jpg","{u'time_used': 342, u'image_id': u'HEnhNtKVV7LKoVUlECCVfw==', u'request_id': u'1563905572,c3c2bd9f-428c-4b23-b9fb-867f72760788', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 0.003, u'sadness': 0.369, u'disgust': 96.969, u'anger': 2.629, u'surprise': 0.001, u'fear': 0.027, u'happiness': 0.001}}, u'face_token': u'67067274d0d27aa50bbdf24ce1b2cb01', u'face_rectangle': {u'width': 338, u'top': 321, u'height': 338, u'left': 108}}]}"
"anger_0007.jpg","{u'time_used': 304, u'image_id': u'dga0rnIXqZ2nrqMYAC2CXg==', u'request_id': u'1563905575,78e23c72-faa2-4187-bc72-04c0fe11b80e', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 66.117, u'sadness': 13.376, u'disgust': 17.316, u'anger': 0.009, u'surprise': 0.009, u'fear': 3.16, u'happiness': 0.011}}, u'face_token': u'35329e7b219fa176a8c68f9f28a30451', u'face_rectangle': {u'width': 311, u'top': 335, u'height': 311, u'left': 125}}]}"
"anger_0008.jpg","{u'time_used': 270, u'image_id': u'+qwR7ZSs6exRlw1tv6g9oA==', u'request_id': u'1563905579,8bddfa9c-2a99-4cd7-891f-a77a48a4368b', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 1.147, u'sadness': 0.11, u'disgust': 71.738, u'anger': 26.854, u'surprise': 0.017, u'fear': 0.117, u'happiness': 0.017}}, u'face_token': u'b1e2a706358a45a61254477052d8eff4', u'face_rectangle': {u'width': 320, u'top': 338, u'height': 320, u'left': 133}}]}"
"anger_0009.jpg","{u'time_used': 270, u'image_id': u'Y9/l1J345aZb7mXhXCZIBw==', u'request_id': u'1563905583,677184bb-5a9f-4a90-9c22-13de2149cbf0', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 37.944, u'sadness': 0.098, u'disgust': 7.994, u'anger': 52.449, u'surprise': 0.098, u'fear': 0.098, u'happiness': 1.318}}, u'face_token': u'3980ebc2b7efec1d150f91ee483e1cf3', u'face_rectangle': {u'width': 302, u'top': 345, u'height': 302, u'left': 143}}]}"
"anger_0010.jpg","{u'time_used': 319, u'image_id': u'Qg5EMrqey5C0u2JtT1gOsg==', u'request_id': u'1563905587,602296e0-fd37-4223-aa87-b7795817a708', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 7.827, u'sadness': 0.003, u'disgust': 0.003, u'anger': 92.154, u'surprise': 0.003, u'fear': 0.006, u'happiness': 0.003}}, u'face_token': u'dcacd2439d8d8750fe0d24f00ec47849', u'face_rectangle': {u'width': 336, u'top': 331, u'height': 336, u'left': 117}}]}"
"anger_0011.jpg","{u'time_used': 324, u'image_id': u'4+pMTwlss2nIlkWsYaCmuQ==', u'request_id': u'1563905591,be4af918-83d7-487e-8815-fef8106056c1', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 0.02, u'sadness': 1.853, u'disgust': 0.183, u'anger': 0.024, u'surprise': 0.001, u'fear': 97.918, u'happiness': 0.001}}, u'face_token': u'960e2c544e99e39a80c6905e55d9f9ac', u'face_rectangle': {u'width': 330, u'top': 329, u'height': 330, u'left': 122}}]}"
"anger_0012.jpg","{u'time_used': 260, u'image_id': u'je5G+mwUYMf0WNcBoe88mQ==', u'request_id': u'1563905595,0bd33edb-16bd-441a-839e-840718cf6450', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 86.287, u'sadness': 0.009, u'disgust': 0.009, u'anger': 13.58, u'surprise': 0.009, u'fear': 0.096, u'happiness': 0.011}}, u'face_token': u'24d9f102536be2fecb0ce6f00413dc7b', u'face_rectangle': {u'width': 344, u'top': 319, u'height': 344, u'left': 119}}]}"
"anger_0013.jpg","{u'time_used': 436, u'image_id': u'qJjLStiBi6TvQr1/ZqxxWw==', u'request_id': u'1563905598,e968d44d-8880-4bd3-9500-cfa4b22ed30f', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 0.074, u'sadness': 0.225, u'disgust': 40.801, u'anger': 57.543, u'surprise': 0.074, u'fear': 0.405, u'happiness': 0.877}}, u'face_token': u'd735c5b0e80be9dac6b49302a736df74', u'face_rectangle': {u'width': 308, u'top': 352, u'height': 308, u'left': 134}}]}"
"anger_0014.jpg","{u'time_used': 318, u'image_id': u'jqBT72xuUDSHBWqUwO1m/Q==', u'request_id': u'1563905602,ab17a584-2cd2-4be4-8be2-964a520f43d3', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 39.542, u'sadness': 0.04, u'disgust': 0.605, u'anger': 59.746, u'surprise': 0.022, u'fear': 0.022, u'happiness': 0.022}}, u'face_token': u'3feab99a7ab96f6811dc4689ba7e2f7a', u'face_rectangle': {u'width': 352, u'top': 318, u'height': 352, u'left': 117}}]}"
"anger_0015.jpg","{u'time_used': 347, u'image_id': u'rn/BDFKFMcRUKgOHaxZ1LQ==', u'request_id': u'1563905606,8c34d344-7426-4a58-a90c-8eb1f4552549', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 99.944, u'sadness': 0.006, u'disgust': 0.001, u'anger': 0.046, u'surprise': 0.0, u'fear': 0.002, u'happiness': 0.001}}, u'face_token': u'7d5890906048181ecb4848b3e7997cd5', u'face_rectangle': {u'width': 319, u'top': 330, u'height': 319, u'left': 131}}]}"
"anger_0016.jpg","{u'time_used': 281, u'image_id': u'iMo6ldvmWuPFsRjO8toaRw==', u'request_id': u'1563905610,daaf1ae7-59ee-4841-9e47-281cef02b621', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 0.0, u'sadness': 0.0, u'disgust': 0.0, u'anger': 99.999, u'surprise': 0.0, u'fear': 0.0, u'happiness': 0.0}}, u'face_token': u'339f7bb8cfa123523f3942a9410b648b', u'face_rectangle': {u'width': 329, u'top': 341, u'height': 329, u'left': 117}}]}"
"anger_0017.jpg","{u'time_used': 268, u'image_id': u'oeWwymdCjh2b9t0+HBz9+Q==', u'request_id': u'1563905614,5ae48616-dcea-449a-af5b-3c92595088b8', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 0.002, u'sadness': 0.007, u'disgust': 0.026, u'anger': 99.964, u'surprise': 0.0, u'fear': 0.0, u'happiness': 0.0}}, u'face_token': u'1e8dd3553b9534fdb75227883c00a5d2', u'face_rectangle': {u'width': 335, u'top': 321, u'height': 335, u'left': 130}}]}"
"anger_0018.jpg","{u'time_used': 278, u'image_id': u'AiLyCPk4wV3ukCZw45kN4g==', u'request_id': u'1563905618,43c5d95f-ee83-44fa-90a7-9f77b0336446', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 0.217, u'sadness': 12.598, u'disgust': 0.022, u'anger': 87.122, u'surprise': 0.004, u'fear': 0.032, u'happiness': 0.004}}, u'face_token': u'ace16255b53bbee6965805efbeb1a60f', u'face_rectangle': {u'width': 352, u'top': 321, u'height': 352, u'left': 109}}]}"
"anger_0019.jpg","{u'time_used': 276, u'image_id': u'woOVgX5KkaPYMp0nfDUufQ==', u'request_id': u'1563905621,04b5ed8c-131a-402c-8ba7-cbd1511761d4', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 0.369, u'sadness': 5.56, u'disgust': 69.278, u'anger': 10.006, u'surprise': 0.011, u'fear': 14.767, u'happiness': 0.011}}, u'face_token': u'0972a19f81ad0c408f30cb02c984e008', u'face_rectangle': {u'width': 321, u'top': 331, u'height': 321, u'left': 130}}]}"
"anger_0020.jpg","{u'time_used': 267, u'image_id': u'jNomAtdUgda8si1GodF5mQ==', u'request_id': u'1563905625,5e7684f5-cfd5-4d0f-8398-1a83cdb0b44d', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 0.0, u'sadness': 0.0, u'disgust': 88.06, u'anger': 11.94, u'surprise': 0.0, u'fear': 0.0, u'happiness': 0.0}}, u'face_token': u'eefd9caf65507f013bc23e97206ddd7c', u'face_rectangle': {u'width': 320, u'top': 342, u'height': 320, u'left': 135}}]}"
"anger_0021.jpg","{u'time_used': 444, u'image_id': u'Y3SgYyUQWwOMXmj6V2ZW5Q==', u'request_id': u'1563905629,898c9a0d-68cd-4010-a2ff-7df42301da21', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 0.013, u'sadness': 0.149, u'disgust': 93.945, u'anger': 5.858, u'surprise': 0.011, u'fear': 0.013, u'happiness': 0.011}}, u'face_token': u'58b9d8c159e6720aea999a7d9d21e197', u'face_rectangle': {u'width': 324, u'top': 334, u'height': 324, u'left': 119}}]}"
"anger_0022.jpg","{u'time_used': 301, u'image_id': u'YQfscilGuvCLxKSt9/FiKw==', u'request_id': u'1563905633,38efa74d-3ec3-40ab-8bfb-4081306d7596', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 17.669, u'sadness': 3.094, u'disgust': 16.628, u'anger': 62.597, u'surprise': 0.005, u'fear': 0.005, u'happiness': 0.005}}, u'face_token': u'd1d44de9cdd4ee8ab61dc2b008b1b810', u'face_rectangle': {u'width': 290, u'top': 354, u'height': 290, u'left': 135}}]}"
"anger_0023.jpg","{u'time_used': 306, u'image_id': u'mUWdLqThGyoyGMAYtlhpBw==', u'request_id': u'1563905636,537f5028-11b3-4328-9bd2-9ce4a8ede2cf', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 57.406, u'sadness': 23.52, u'disgust': 0.375, u'anger': 9.557, u'surprise': 0.089, u'fear': 8.497, u'happiness': 0.556}}, u'face_token': u'a8bc774e68760ddee74fc17b84c090dc', u'face_rectangle': {u'width': 316, u'top': 334, u'height': 316, u'left': 123}}]}"
"anger_0024.jpg","{u'time_used': 303, u'image_id': u'BKksQ3Rm8yw3ddtsv6UH2g==', u'request_id': u'1563905640,07765aa7-8306-4d66-b418-89165ffc4991', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 0.355, u'sadness': 0.013, u'disgust': 93.9, u'anger': 5.727, u'surprise': 0.001, u'fear': 0.001, u'happiness': 0.001}}, u'face_token': u'3c51ab2abfe813646d7d790b5bffd8b5', u'face_rectangle': {u'width': 302, u'top': 348, u'height': 302, u'left': 132}}]}"
"anger_0025.jpg","{u'time_used': 254, u'image_id': u'IIek4/OGoJewUCJtgv0jIw==', u'request_id': u'1563905644,df9519c4-ffef-43a4-8409-6fd83c77f8a0', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 0.0, u'sadness': 0.006, u'disgust': 99.357, u'anger': 0.017, u'surprise': 0.0, u'fear': 0.619, u'happiness': 0.0}}, u'face_token': u'da63dfc0400cfbf80958c030f9312106', u'face_rectangle': {u'width': 298, u'top': 346, u'height': 298, u'left': 127}}]}"
"anger_0026.jpg","{u'time_used': 300, u'image_id': u'MkZghvMWb0fRIlj2RrO/MQ==', u'request_id': u'1563905648,a6dc46b2-baa5-487e-8ca7-b72b17dc59c3', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 0.004, u'sadness': 0.014, u'disgust': 0.022, u'anger': 99.957, u'surprise': 0.0, u'fear': 0.003, u'happiness': 0.0}}, u'face_token': u'd372d35580401908f15cce62e21cc346', u'face_rectangle': {u'width': 332, u'top': 333, u'height': 332, u'left': 123}}]}"
"anger_0027.jpg","{u'time_used': 343, u'image_id': u'5sTAYIZHXFab4fwDMH9JEA==', u'request_id': u'1563905652,e7c7ab82-4aba-462f-bd1e-5cf9550a3cc9', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 86.429, u'sadness': 3.241, u'disgust': 0.05, u'anger': 9.897, u'surprise': 0.014, u'fear': 0.354, u'happiness': 0.014}}, u'face_token': u'7e063c8e224c25ef7938ed111dea1035', u'face_rectangle': {u'width': 316, u'top': 333, u'height': 316, u'left': 127}}]}"
"anger_0028.jpg","{u'time_used': 258, u'image_id': u'ILyYkDuym3dXWPbIM2g2bA==', u'request_id': u'1563905655,dee91232-bdad-4fa5-a8cf-6250c40d5538', u'face_num': 1, u'faces': [{u'attributes': {u'emotion': {u'neutral': 0.041, u'sadness': 0.156, u'disgust': 0.122, u'anger': 99.669, u'surprise': 0.001, u'fear': 0.011, u'happiness': 0.001}}, u'face_token': u'ca5ea9e4f21d07f3b342d5e5482828a4', u'face_rectangle': {u'width': 325, u'top': 341, u'height': 325, u'left': 124}}]}"
